Transaction ID,Timestamp,User ID,Transaction Amount (INR),Payment Method,Device Type,IP Address,Merchant Category,Transaction Status,Fraudulent,Previous Fraud Records,Credit Score,Transaction Location,Bank Name,Transaction Type,User Age,Is High-Risk Country
TXN00003655,2024-12-09 23:14:59.301682,USER6755,1571.66,Net Banking,ATM,192.168.245.32,Travel,Success,0,6,732,Delhi,Bank of Baroda,International,25,0
TXN00003656,2025-01-13 11:40:57.301682,USER3929,10262.2,Credit Card,POS,192.168.242.102,Retail,Success,0,5,404,Delhi,ICICI Bank,Domestic,25,0
TXN00003657,2024-02-27 23:01:33.301682,USER3921,17053.56,Wallet,POS,192.168.45.184,Travel,Pending,0,8,377,Kolkata,Bank of Baroda,Merchant,46,0
TXN00003658,2024-08-10 07:20:34.301682,USER4174,25553.51,UPI,Desktop,192.168.134.156,Online Shopping,Success,0,4,677,Ahmedabad,HDFC Bank,Domestic,58,0
TXN00003659,2024-11-25 11:04:29.301682,USER4940,30775.7,UPI,ATM,192.168.31.131,Travel,Success,1,7,487,Bangalore,Bank of Baroda,P2P,18,0
TXN00003660,2024-05-09 19:26:00.301682,USER1483,45534.76,UPI,POS,192.168.52.62,Retail,Success,0,3,690,Kolkata,Punjab National Bank,P2P,62,0
TXN00003661,2025-01-08 03:03:17.301682,USER1683,25517.21,Wallet,ATM,192.168.204.90,Retail,Success,0,6,885,Bangalore,Punjab National Bank,P2P,71,0
TXN00003662,2024-08-02 22:57:04.301682,USER7784,25088.72,Debit Card,Mobile,192.168.169.212,Online Shopping,Failed,0,8,560,Jaipur,ICICI Bank,Domestic,26,1
TXN00003663,2024-10-09 23:43:21.301682,USER9565,2559.64,Wallet,ATM,192.168.208.126,Retail,Success,0,1,591,Mumbai,ICICI Bank,Merchant,25,0
TXN00003664,2024-06-09 15:04:53.301682,USER9219,1793.83,Wallet,Mobile,192.168.1,Food Delivery,Success,0,8,442,Pune,ICICI Bank,International,21,0
TXN00003665,2024-04-02 06:13:44.301682,USER5552,27580.44,UPI,ATM,192.168.213.72,Food Delivery,Failed,0,7,337,Ahmedabad,Punjab National Bank,Merchant,38,0
TXN00003666,2024-06-28 11:39:42.301682,USER2057,21937.02,Wallet,ATM,192.168.46.227,Gaming,Success,0,9,335,Jaipur,Kotak Mahindra Bank,P2P,74,0
TXN00003667,2024-08-22 12:32:26.301682,USER3524,41967.06,UPI,POS,192.168.113.56,Food Delivery,Success,1,0,414,Chennai,SBI,Merchant,22,0
TXN00003668,2024-08-31 20:20:10.301682,USER6974,8075.95,Debit Card,POS,192.168.32.86,Online Shopping,Success,0,9,813,Kolkata,HDFC Bank,Merchant,58,0
TXN00003669,2024-11-19 02:41:20.301682,USER5943,1297.33,Credit Card,Mobile,192.168.41.140,Travel,Success,0,6,314,Chennai,HDFC Bank,Domestic,66,0
TXN00003670,2024-05-11 10:45:01.301682,USER6693,22479.49,UPI,Mobile,192.168.19.93,Food Delivery,Success,0,4,895,Lucknow,HDFC Bank,Merchant,58,0
TXN00003671,2024-02-17 14:59:57.301682,USER8709,11912.05,Net Banking,Desktop,192.168.4.119,Gaming,Success,0,4,610,Chennai,Axis Bank,International,58,0
TXN00003672,2025-02-09 20:16:08.301682,USER3555,2528.24,Credit Card,POS,300.400.500.600,Bill Payment,Pending,0,6,525,Pune,SBI,Domestic,55,0
TXN00003673,2024-05-04 15:37:41.301682,USER6735,36243.68,Debit Card,Mobile,192.168.189.161,Bill Payment,Success,1,9,487,Hyderabad,Kotak Mahindra Bank,International,40,0
TXN00003674,2024-12-19 18:26:50.301682,USER5099,5624.07,Credit Card,POS, ,Online Shopping,Success,0,3,324,Kolkata,Punjab National Bank,Merchant,71,0
TXN00003675,2024-12-28 02:10:16.301682,USER1865,30435.56,UPI,ATM,999.999.999.999,Gaming,Success,0,0,788,Hyderabad,SBI,P2P,69,0
TXN00003676,2024-06-13 01:49:04.301682,USER9498,14088.44,Debit Card,Desktop,192.168.175.164,Food Delivery,Success,0,5,539,Delhi,HDFC Bank,P2P,40,0
TXN00003677,2024-06-11 01:31:25.301682,USER2752,8716.13,Net Banking,POS,192.168.1,Gaming,Pending,0,0,692,Delhi,Kotak Mahindra Bank,Domestic,19,0
TXN00003678,2024-07-04 14:27:56.301682,USER1506,19018.59,UPI,POS,300.400.500.600,Retail,Success,0,0,476,Hyderabad,SBI,International,20,0
TXN00003679,2024-02-22 08:38:50.301682,USER7873,40082.22,UPI,POS,300.400.500.600,Gaming,Success,0,7,673,Chennai,Bank of Baroda,Merchant,28,0
TXN00003680,2024-12-23 17:33:42.301682,USER5740,19635.07,Debit Card,POS,192.168.55.89,Food Delivery,Success,0,3,560,Mumbai,Punjab National Bank,Domestic,45,0
TXN00003681,2024-06-13 10:10:27.301682,USER3911,37550.94,Debit Card,Mobile,192.168.79.75,Online Shopping,Success,0,4,535,Bangalore,ICICI Bank,International,69,0
TXN00003682,2024-05-29 07:29:29.301682,USER9076,6318.04,Credit Card,Mobile,999.999.999.999,Retail,Success,0,9,761,Chennai,SBI,Domestic,20,0
TXN00003683,2024-12-12 18:28:14.301682,USER5412,38649.93,Net Banking,Desktop,192.168.82.188,Gaming,Success,0,9,809,Ahmedabad,Punjab National Bank,International,26,0
TXN00003684,2024-12-17 21:51:21.301682,USER1176,11884.82,Credit Card,ATM,192.168.32.152,Bill Payment,Success,0,0,368,Hyderabad,ICICI Bank,P2P,49,0
TXN00003685,2024-12-15 11:42:47.301682,USER7226,33885.79,Credit Card,ATM,999.999.999.999,Food Delivery,Success,1,9,550,Kolkata,HDFC Bank,Domestic,62,0
TXN00003686,2024-02-13 11:27:57.301682,USER8995,28310.79,UPI,Desktop,abc.def.ghi.jkl,Online Shopping,Success,0,6,865,Hyderabad,ICICI Bank,Merchant,69,0
TXN00003687,2024-05-13 15:32:25.301682,USER2462,46460.78,Debit Card,ATM,192.168.54.143,Travel,Success,0,1,629,Chennai,Axis Bank,International,63,0
TXN00003688,2024-11-15 17:31:35.301682,USER4724,19396.76,UPI,Mobile,192.168.2.96,Food Delivery,Success,0,5,795,Pune,Kotak Mahindra Bank,Merchant,27,0
TXN00003689,2024-11-02 20:38:40.301682,USER3869,3354.95,Net Banking,POS,192.168.172.223,Gaming,Pending,0,8,873,Ahmedabad,ICICI Bank,Domestic,66,0
TXN00003690,2024-08-23 00:39:17.301682,USER6507,1006.82,Credit Card,ATM,192.168.116.136,Online Shopping,Success,0,1,648,Lucknow,Kotak Mahindra Bank,Domestic,29,0
TXN00003691,2024-08-29 08:23:39.301682,USER5807,41351.59,Net Banking,POS,192.168.179.133,Bill Payment,Success,1,5,315,Lucknow,Punjab National Bank,International,61,0
TXN00003692,2024-03-01 12:48:01.301682,USER5074,26260.55,Debit Card,POS,192.168.233.215,Retail,Success,0,4,508,Ahmedabad,ICICI Bank,International,73,0
TXN00003693,2024-05-01 19:30:37.301682,USER1808,38773.44,Debit Card,Mobile,192.168.130.247,Gaming,Success,1,1,342,Pune,Punjab National Bank,Domestic,37,0
TXN00003694,2024-03-03 00:04:16.301682,USER3993,11759.56,Wallet,POS,192.168.223.234,Online Shopping,Success,0,8,891,Hyderabad,HDFC Bank,Domestic,58,0
TXN00003695,2024-09-06 19:32:09.301682,USER1750,17286.93,Net Banking,ATM,192.168.204.235,Retail,Success,0,1,693,Hyderabad,SBI,International,29,0
TXN00003696,2025-02-01 07:43:41.301682,USER7848,1553.69,UPI,Mobile,192.168.170.215,Online Shopping,Success,0,0,679,Delhi,Punjab National Bank,P2P,26,0
TXN00003697,2024-09-25 19:42:49.301682,USER3852,48076.54,Net Banking,Desktop,192.168.252.83,Travel,Success,0,8,606,Jaipur,ICICI Bank,Merchant,42,0
TXN00003698,2024-08-02 07:49:18.301682,USER5316,33410.0,Credit Card,Mobile,192.168.23.103,Gaming,Success,1,8,306,Kolkata,Bank of Baroda,Merchant,28,0
TXN00003699,2025-01-05 03:26:52.301682,USER5163,46663.59,Debit Card,ATM,192.168.129.81,Online Shopping,Success,1,8,321,Bangalore,HDFC Bank,Domestic,26,0
TXN00003700,2024-12-13 02:18:57.301682,USER9391,13311.55,Debit Card,Mobile,192.168.109.227,Bill Payment,Success,0,7,835,Bangalore,ICICI Bank,Domestic,62,0
TXN00003701,2024-03-07 14:58:27.301682,USER1559,30592.61,Net Banking,ATM,192.168.67.31,Online Shopping,Success,0,3,681,Mumbai,Axis Bank,International,62,0
TXN00003702,2024-06-23 15:39:15.301682,USER4936,33941.07,Net Banking,ATM,192.168.42.245,Gaming,Success,0,8,659,Delhi,Kotak Mahindra Bank,Merchant,30,0
TXN00003703,2024-04-03 03:29:24.301682,USER4047,15911.61,Net Banking,Mobile,192.168.147.242,Online Shopping,Success,0,1,597,Chennai,ICICI Bank,Merchant,30,0
TXN00003704,2024-03-30 07:02:33.301682,USER7120,42413.06,Credit Card,ATM,192.168.221.108,Retail,Success,1,0,449,Jaipur,HDFC Bank,Domestic,24,0
TXN00003705,2024-05-14 14:29:18.301682,USER9247,47360.72,Credit Card,Desktop,192.168.8.101,Retail,Success,1,9,462,Bangalore,HDFC Bank,P2P,29,0
TXN00003706,2025-01-26 16:20:42.301682,USER1510,44248.51,UPI,ATM,192.168.172.249,Travel,Success,1,6,415,Pune,SBI,Domestic,58,0
TXN00003707,2024-05-21 02:32:07.301682,USER2912,36966.4,Net Banking,Desktop,192.168.20.220,Food Delivery,Success,1,5,482,Kolkata,Kotak Mahindra Bank,Domestic,40,0
TXN00003708,2024-07-02 10:56:38.301682,USER5056,13909.36,UPI,Desktop,192.168.76.39,Travel,Success,0,2,430,Bangalore,Punjab National Bank,Domestic,44,0
TXN00003709,2024-08-07 20:51:07.301682,USER6314,14116.72,Wallet,ATM,192.168.134.252,Food Delivery,Success,0,1,666,Hyderabad,SBI,Merchant,45,0
TXN00003710,2024-04-29 13:08:52.301682,USER7871,48169.85,Credit Card,POS,192.168.132.185,Bill Payment,Success,0,7,574,Chennai,Bank of Baroda,P2P,48,0
TXN00003711,2024-11-02 21:17:19.301682,USER6087,563.71,Debit Card,Desktop,192.168.36.47,Retail,Success,0,3,725,Delhi,Kotak Mahindra Bank,P2P,73,0
TXN00003712,2025-01-01 09:26:42.301682,USER2773,35816.7,Wallet,Desktop,192.168.220.195,Food Delivery,Pending,0,5,808,Ahmedabad,Kotak Mahindra Bank,Merchant,51,0
TXN00003713,2024-10-31 15:57:17.301682,USER5114,35327.0,Debit Card,Mobile,300.400.500.600,Online Shopping,Success,0,3,627,Pune,ICICI Bank,P2P,29,0
TXN00003714,2024-04-13 13:24:13.301682,USER3900,31153.34,Wallet,Desktop,192.168.157.27,Bill Payment,Success,0,8,689,Jaipur,SBI,Merchant,21,0
TXN00003715,2024-03-18 03:37:57.301682,USER4350,49505.94,UPI,Desktop,192.168.224.162,Gaming,Success,0,4,570,Ahmedabad,SBI,International,37,0
TXN00003716,2024-02-26 15:39:09.301682,USER8147,15628.38,UPI,Desktop,192.168.108.200,Food Delivery,Success,0,5,368,Pune,SBI,International,53,0
TXN00003717,2024-07-13 02:00:26.301682,USER4498,17031.59,Credit Card,Desktop,192.168.106.112,Travel,Success,0,8,756,Jaipur,HDFC Bank,Merchant,20,0
TXN00003718,2024-08-29 06:09:34.301682,USER5324,3993.02,Debit Card,POS, ,Food Delivery,Success,0,5,645,Lucknow,Axis Bank,Merchant,46,0
TXN00003719,2024-11-25 03:13:00.301682,USER9923,22167.77,Wallet,Desktop,192.168.55.55,Travel,Failed,0,1,779,Chennai,ICICI Bank,Merchant,66,1
TXN00003720,2024-02-22 22:23:13.301682,USER4359,13089.37,Net Banking,ATM,999.999.999.999,Travel,Success,0,0,555,Bangalore,Punjab National Bank,Merchant,23,0
TXN00003721,2024-11-01 04:13:46.301682,USER7248,17202.17,Net Banking,POS,192.168.235.216,Retail,Success,0,8,684,Kolkata,SBI,Merchant,22,0
TXN00003722,2024-12-12 19:55:54.301682,USER1021,41736.86,Credit Card,Desktop,192.168.231.169,Bill Payment,Success,1,1,446,Jaipur,Kotak Mahindra Bank,Merchant,60,0
TXN00003723,2024-08-20 15:16:17.301682,USER6101,46777.45,Debit Card,ATM,abc.def.ghi.jkl,Travel,Success,0,1,826,Kolkata,Punjab National Bank,P2P,52,0
TXN00003724,2024-05-30 20:54:53.301682,USER9029,9327.37,Net Banking,ATM,192.168.104.215,Retail,Success,0,3,638,Bangalore,Punjab National Bank,International,29,0
TXN00003725,2024-10-16 12:46:13.301682,USER6977,18656.82,Credit Card,POS,192.168.229.203,Retail,Success,0,9,476,Delhi,Kotak Mahindra Bank,International,72,0
TXN00003726,2024-12-14 12:51:17.301682,USER3151,46435.1,Credit Card,POS,192.168.87.110,Travel,Success,1,9,381,Chennai,ICICI Bank,Domestic,55,0
TXN00003727,2024-08-28 03:23:21.301682,USER4483,3137.33,Debit Card,ATM,192.168.64.131,Bill Payment,Success,0,2,350,Ahmedabad,Bank of Baroda,International,64,0
TXN00003728,2024-10-20 09:42:33.301682,USER2588,4663.41,Net Banking,POS,192.168.58.17,Online Shopping,Success,0,6,566,Ahmedabad,HDFC Bank,International,37,0
TXN00003729,2025-02-06 22:01:45.301682,USER3154,8181.41,Net Banking,POS,192.168.55.23,Food Delivery,Success,1,6,790,Mumbai,Bank of Baroda,Domestic,42,0
TXN00003730,2024-06-16 20:06:25.301682,USER3553,29780.88,Net Banking,Mobile,192.168.205.202,Retail,Success,0,2,815,Bangalore,SBI,Domestic,49,0
TXN00003731,2024-08-26 10:03:11.301682,USER2167,7566.09,UPI,POS,192.168.220.184,Food Delivery,Pending,0,2,791,Chennai,Axis Bank,Merchant,69,0
TXN00003732,2024-10-07 14:28:40.301682,USER2954,48405.42,Net Banking,Mobile,192.168.186.255,Bill Payment,Success,0,8,747,Mumbai,HDFC Bank,Merchant,74,1
TXN00003733,2024-05-21 12:40:55.301682,USER5063,22363.39,Wallet,POS,192.168.30.4,Online Shopping,Success,0,6,556,Kolkata,ICICI Bank,International,20,0
TXN00003734,2024-05-15 21:06:53.301682,USER6411,25100.82,UPI,POS,192.168.220.216,Gaming,Success,0,2,308,Hyderabad,SBI,Domestic,63,0
TXN00003735,2024-04-09 17:19:47.301682,USER6246,12370.6,UPI,ATM,192.168.192.237,Online Shopping,Success,0,2,620,Jaipur,ICICI Bank,Merchant,72,0
TXN00003736,2024-09-22 00:50:32.301682,USER6428,23574.46,UPI,Mobile,192.168.158.107,Bill Payment,Failed,0,2,671,Delhi,ICICI Bank,P2P,72,0
TXN00003737,2025-01-08 13:32:32.301682,USER9494,33112.59,UPI,POS,192.168.1,Online Shopping,Success,0,8,622,Lucknow,ICICI Bank,Merchant,18,0
TXN00003738,2024-05-23 20:42:33.301682,USER3446,37571.3,Credit Card,Desktop,999.999.999.999,Gaming,Success,0,7,642,Chennai,ICICI Bank,Merchant,18,0
TXN00003739,2024-04-09 07:54:17.301682,USER3275,37705.71,Wallet,POS,192.168.18.78,Retail,Success,0,6,556,Chennai,Axis Bank,Domestic,19,0
TXN00003740,2024-11-14 12:22:58.301682,USER4793,28915.66,Debit Card,ATM,192.168.212.36,Online Shopping,Success,0,7,447,Kolkata,ICICI Bank,International,69,0
TXN00003741,2024-12-19 16:40:04.301682,USER7040,45222.77,Net Banking,ATM,192.168.231.158,Travel,Success,1,0,491,Chennai,Kotak Mahindra Bank,International,30,0
TXN00003742,2024-07-17 18:11:46.301682,USER5675,40879.52,UPI,ATM,192.168.176.1,Travel,Success,1,8,423,Lucknow,ICICI Bank,P2P,35,0
TXN00003743,2024-10-14 02:22:48.301682,USER5502,37864.55,Debit Card,Mobile,192.168.73.169,Bill Payment,Success,0,4,503,Lucknow,Axis Bank,International,59,0
TXN00003744,2024-05-04 18:19:00.301682,USER4315,2827.5,Credit Card,Mobile,192.168.58.159,Online Shopping,Failed,0,4,636,Jaipur,ICICI Bank,Domestic,59,0
TXN00003745,2024-04-08 18:24:36.301682,USER8572,393.55,Debit Card,Mobile,192.168.215.149,Gaming,Success,0,4,384,Mumbai,SBI,P2P,62,0
TXN00003746,2024-05-14 01:32:54.301682,USER4832,10661.74,UPI,Desktop,300.400.500.600,Bill Payment,Success,0,8,771,Ahmedabad,HDFC Bank,International,38,0
TXN00003747,2024-09-16 00:04:32.301682,USER1865,33193.0,Wallet,Mobile,192.168.59.124,Online Shopping,Success,0,4,706,Kolkata,Axis Bank,Domestic,19,0
TXN00003748,2024-09-18 07:13:35.301682,USER4237,20589.31,Debit Card,ATM, ,Bill Payment,Success,0,1,834,Jaipur,Punjab National Bank,Domestic,41,0
TXN00003749,2024-09-13 18:14:16.301682,USER1281,20150.19,UPI,Mobile,192.168.155.243,Travel,Success,0,5,419,Lucknow,Punjab National Bank,Merchant,23,0
TXN00003750,2024-12-06 23:33:09.301682,USER2815,44235.12,UPI,Mobile,192.168.1,Gaming,Success,1,6,355,Pune,SBI,International,20,0
TXN00003751,2024-11-09 22:26:10.301682,USER6399,44783.36,Net Banking,POS, ,Retail,Success,0,6,700,Bangalore,Axis Bank,Merchant,67,0
TXN00003752,2024-04-08 13:09:31.301682,USER5503,45463.3,Net Banking,Mobile,192.168.1,Gaming,Success,1,6,813,Ahmedabad,HDFC Bank,International,31,0
TXN00003753,2025-01-19 05:20:02.301682,USER5243,15728.21,Wallet,POS,999.999.999.999,Retail,Success,0,1,661,Lucknow,Kotak Mahindra Bank,International,48,0
TXN00003754,2024-11-16 18:05:12.301682,USER6407,34568.24,Net Banking,Mobile,abc.def.ghi.jkl,Food Delivery,Success,1,5,332,Bangalore,Bank of Baroda,Merchant,47,0
TXN00003755,2024-10-27 02:51:41.301682,USER2987,13618.08,Wallet,POS,192.168.228.90,Travel,Success,0,8,570,Bangalore,HDFC Bank,Merchant,26,0
TXN00003756,2024-05-28 00:35:48.301682,USER3308,9570.96,Credit Card,ATM,abc.def.ghi.jkl,Travel,Success,0,0,661,Hyderabad,Kotak Mahindra Bank,Merchant,18,0
TXN00003757,2025-01-23 00:07:49.301682,USER6994,9272.39,Credit Card,Mobile,192.168.46.181,Travel,Success,0,2,743,Bangalore,ICICI Bank,International,55,0
TXN00003758,2024-05-24 13:03:02.301682,USER6615,17138.28,Net Banking,ATM,192.168.158.226,Gaming,Success,0,5,769,Kolkata,SBI,Domestic,72,0
TXN00003759,2024-09-25 12:51:42.301682,USER5165,21526.38,Credit Card,Mobile,192.168.114.72,Retail,Success,0,6,447,Pune,Axis Bank,International,64,0
TXN00003760,2024-08-24 20:41:31.301682,USER9596,41555.91,Debit Card,Desktop,192.168.123.239,Food Delivery,Success,0,1,770,Bangalore,Bank of Baroda,Merchant,46,0
TXN00003761,2024-05-16 05:33:20.301682,USER4766,6038.56,Debit Card,Desktop,192.168.44.100,Food Delivery,Success,0,9,842,Bangalore,Kotak Mahindra Bank,Domestic,42,0
TXN00003762,2024-03-10 18:27:11.301682,USER7186,36759.55,Debit Card,ATM,192.168.135.53,Food Delivery,Success,0,7,557,Pune,Punjab National Bank,Domestic,56,0
TXN00003763,2024-10-28 05:26:50.301682,USER7355,26596.17,Credit Card,ATM,192.168.52.142,Bill Payment,Success,0,5,568,Lucknow,Axis Bank,Domestic,37,1
TXN00003764,2024-12-15 15:51:55.301682,USER4212,14432.87,Debit Card,Desktop,192.168.143.54,Gaming,Success,0,8,651,Jaipur,HDFC Bank,Merchant,29,0
TXN00003765,2024-11-03 19:15:35.301682,USER7889,24666.34,Wallet,Desktop,192.168.155.98,Gaming,Success,0,8,668,Bangalore,ICICI Bank,International,51,0
TXN00003766,2024-04-01 20:36:44.301682,USER1489,15032.11,UPI,POS,192.168.135.2,Travel,Success,0,8,699,Kolkata,HDFC Bank,Domestic,39,0
TXN00003767,2024-10-31 09:41:44.301682,USER9996,29824.29,Net Banking,Mobile,192.168.219.103,Gaming,Success,0,8,324,Chennai,Kotak Mahindra Bank,P2P,61,0
TXN00003768,2024-06-08 00:27:16.301682,USER4375,21720.5,Wallet,Desktop,192.168.107.152,Gaming,Success,0,1,811,Ahmedabad,SBI,International,31,0
TXN00003769,2024-08-10 15:05:05.301682,USER3505,8262.06,Debit Card,ATM,192.168.150.27,Bill Payment,Success,0,9,631,Jaipur,Kotak Mahindra Bank,P2P,45,0
TXN00003770,2025-01-01 22:13:07.301682,USER2532,5873.32,UPI,ATM,192.168.205.143,Gaming,Pending,0,9,839,Ahmedabad,Kotak Mahindra Bank,International,24,0
TXN00003771,2024-10-20 22:46:58.301682,USER3387,27357.45,Net Banking,Desktop,192.168.197.123,Retail,Success,0,6,404,Mumbai,Bank of Baroda,International,23,0
TXN00003772,2024-04-29 07:53:57.301682,USER2411,45125.53,Wallet,ATM,192.168.66.20,Food Delivery,Success,0,4,759,Pune,Punjab National Bank,P2P,53,0
TXN00003773,2024-08-24 05:02:34.301682,USER7266,17230.69,Net Banking,Mobile,192.168.154.183,Bill Payment,Success,0,8,798,Ahmedabad,HDFC Bank,International,49,0
TXN00003774,2024-08-14 11:43:16.301682,USER3737,36663.36,Credit Card,POS,192.168.83.11,Bill Payment,Success,0,0,737,Chennai,Kotak Mahindra Bank,Merchant,62,0
TXN00003775,2024-02-28 19:32:58.301682,USER1402,32950.13,Debit Card,Mobile,abc.def.ghi.jkl,Travel,Failed,1,9,485,Hyderabad,SBI,International,72,0
TXN00003776,2024-02-26 17:33:00.301682,USER9431,46581.17,Wallet,POS,192.168.42.35,Gaming,Success,0,6,668,Pune,ICICI Bank,Domestic,43,0
TXN00003777,2024-10-25 08:43:45.301682,USER2919,41058.0,Wallet,POS,192.168.106.174,Food Delivery,Success,1,9,443,Kolkata,HDFC Bank,Merchant,71,0
TXN00003778,2024-05-12 07:29:34.301682,USER4322,28351.93,UPI,Desktop,192.168.190.122,Retail,Success,0,4,373,Delhi,Kotak Mahindra Bank,International,23,0
TXN00003779,2024-03-26 12:19:12.301682,USER6142,32868.67,UPI,ATM,192.168.97.129,Food Delivery,Success,1,8,799,Jaipur,Axis Bank,P2P,51,0
TXN00003780,2024-02-23 12:38:25.301682,USER1959,44924.4,UPI,POS,192.168.232.16,Online Shopping,Success,1,6,390,Bangalore,Bank of Baroda,P2P,60,0
TXN00003781,2024-04-29 11:52:14.301682,USER4602,20005.96,Net Banking,Desktop,192.168.51.129,Food Delivery,Success,0,3,351,Mumbai,ICICI Bank,International,65,0
TXN00003782,2024-03-23 17:49:15.301682,USER2154,16373.4,Debit Card,ATM,192.168.217.46,Retail,Success,0,7,315,Bangalore,HDFC Bank,Domestic,67,0
TXN00003783,2024-03-03 20:49:06.301682,USER2581,590.01,Net Banking,ATM,192.168.191.73,Retail,Success,0,8,437,Mumbai,Bank of Baroda,P2P,46,0
TXN00003784,2024-07-22 18:41:54.301682,USER1729,41336.23,Debit Card,POS,192.168.253.196,Retail,Success,1,8,488,Lucknow,SBI,Merchant,23,1
TXN00003785,2024-12-12 18:24:46.301682,USER1448,40058.99,Wallet,ATM, ,Bill Payment,Success,0,9,826,Pune,SBI,Merchant,18,0
TXN00003786,2024-03-21 14:49:41.301682,USER1918,5267.5,Net Banking,Mobile, ,Bill Payment,Success,0,3,428,Kolkata,ICICI Bank,International,25,0
TXN00003787,2024-07-16 01:05:56.301682,USER6391,28864.03,Net Banking,ATM,192.168.255.173,Online Shopping,Success,0,5,413,Ahmedabad,SBI,International,74,0
TXN00003788,2024-03-17 16:25:33.301682,USER4540,23225.89,Net Banking,Mobile,192.168.3.209,Food Delivery,Success,0,3,386,Hyderabad,HDFC Bank,P2P,25,0
TXN00003789,2024-09-21 13:31:32.301682,USER3495,5979.52,Credit Card,ATM,192.168.60.100,Gaming,Success,0,0,525,Kolkata,HDFC Bank,Domestic,43,0
TXN00003790,2024-04-22 08:21:48.301682,USER5333,49029.38,Debit Card,POS,192.168.200.128,Travel,Success,1,5,423,Bangalore,Punjab National Bank,Merchant,39,1
TXN00003791,2024-10-16 00:05:17.301682,USER4556,10774.06,Debit Card,POS,192.168.1,Online Shopping,Success,0,7,428,Hyderabad,HDFC Bank,Domestic,62,0
TXN00003792,2024-10-18 21:02:12.301682,USER2428,3408.35,Net Banking,Desktop,192.168.1,Gaming,Success,0,5,644,Kolkata,Punjab National Bank,P2P,33,0
TXN00003793,2024-03-25 23:38:23.301682,USER9399,29762.63,Credit Card,Mobile,192.168.26.250,Gaming,Success,0,2,593,Chennai,Kotak Mahindra Bank,P2P,27,0
TXN00003794,2024-03-05 05:15:03.301682,USER3445,36956.39,Net Banking,Mobile,192.168.123.161,Online Shopping,Success,0,7,763,Delhi,SBI,P2P,34,0
TXN00003795,2024-02-21 02:54:17.301682,USER2155,1670.55,Debit Card,POS,192.168.16.191,Food Delivery,Success,0,9,852,Jaipur,Kotak Mahindra Bank,P2P,62,0
TXN00003796,2024-05-13 08:40:54.301682,USER2791,32952.95,Wallet,POS,192.168.5.241,Travel,Success,1,8,439,Delhi,SBI,Merchant,25,0
TXN00003797,2024-05-17 04:53:51.301682,USER4159,26637.98,Credit Card,POS,192.168.222.41,Gaming,Success,0,0,747,Ahmedabad,Punjab National Bank,Domestic,67,1
TXN00003798,2024-08-29 09:28:17.301682,USER6859,5208.09,Credit Card,Mobile,999.999.999.999,Bill Payment,Pending,0,5,437,Chennai,SBI,P2P,37,0
TXN00003799,2025-01-20 02:47:03.301682,USER1406,8667.57,Net Banking,Desktop,192.168.142.249,Bill Payment,Success,0,9,803,Pune,SBI,Merchant,66,0
TXN00003800,2025-01-12 14:52:28.301682,USER1262,28420.32,Wallet,Mobile,192.168.194.221,Online Shopping,Success,0,7,754,Kolkata,Axis Bank,Domestic,18,0
TXN00003801,2024-10-16 06:24:45.301682,USER3083,14853.06,Debit Card,POS,300.400.500.600,Travel,Success,0,1,625,Delhi,Kotak Mahindra Bank,Domestic,70,0
